2.116295174457535122e+00 9.567995317718048787e-01 2.694172816927886771e+01 4.399068319197805010e+01 7.801267007154598643e-01 1.077452510774491223e+01 -5.078994619532511967e-01 2.482619407625617836e+00 1.199650834641146524e+01 5.994612852633262889e+01 8.683217057270651296e-01 1.437476869801021273e+01 3.198175051649619682e+00 -2.805637425619550207e+00 1.461314780026279436e+01 7.707498552865081365e+01 9.999164986028152846e-01 1.474348849990727039e+01 -4.414343988421256526e-01 -2.901381938760129842e+00
2.103444663454477226e+00 9.525006274645113624e-01 2.666742029917904944e+01 4.390745574762285486e+01 7.428979608883812258e-01 1.299141675146256780e+01 -3.448033798138095407e-01 2.637966532272798759e+00 1.199972378431497688e+01 6.287516823778225472e+01 8.649893843099997204e-01 1.373620309982345411e+01 3.199506835402369465e+00 -1.519216587300029175e+00 1.461641476935681716e+01 7.409600720803953777e+01 9.481098232957676508e-01 1.498556594529410368e+01 -2.244976173872141878e+00 -3.044459583120595170e+00
2.103754894242471085e+00 9.532730655004125753e-01 2.696377834813304375e+01 4.388911044890924273e+01 7.801515305057478145e-01 1.147418255306143742e+01 -7.651372457580599140e-02 1.967636585238981439e+00 1.180949931840673806e+01 6.292625489725676147e+01 8.645108165824081370e-01 1.471119739587619080e+01 3.150802711611929929e+00 -1.226860748666077416e+00 1.461519136123186158e+01 7.402475674713771525e+01 9.794977252158485470e-01 1.475323670001122522e+01 -2.262910151408479731e+00 -2.645888305131998131e+00
2.103797987624191901e+00 9.524175459463694038e-01 2.668885861242147328e+01 4.390678464191405084e+01 7.227474394687160020e-01 8.751542197513032306e+00 -3.616563381178816705e-01 -3.050526806161937277e+00 1.180638122047957239e+01 6.272611034283148967e+01 7.142737541504389220e-01 1.378842415305424218e+01 1.949998906608845672e+00 -2.748113253324395711e+00 1.461532802585584179e+01 7.409710397220490563e+01 8.481548712345454710e-01 1.484131353734064973e+01 -2.316460503396034820e+00 -3.054741287369056479e+00
2.102884941963077736e+00 9.585930921659904236e-01 2.682223591371141325e+01 4.128468674683011841e+01 9.330322030797277844e-01 1.176846892688037727e+01 5.499574364432759932e-01 2.471903225737275278e+00 1.180928303151597802e+01 6.381736606227073594e+01 9.862030225501735581e-01 1.477101104830256517e+01 2.763267350206994877e+00 4.968062454305681719e-01 1.461754736545145938e+01 7.702983434757473447e+01 9.987879456725550220e-01 1.498704451942214000e+01 -8.271090722079370572e-01 -3.135353128794468258e+00
2.103831202160825864e+00 9.533702060412289070e-01 2.694099048653635009e+01 4.386626042398106051e+01 7.149090683175776118e-01 1.078998963514823650e+01 -3.454218740991479297e-01 1.985875976464301473e+00 1.180946252237708904e+01 6.293413848249280562e+01 8.496729496227652945e-01 1.466642318379717658e+01 1.398565566618987566e+00 -1.365755890184974675e+00 1.464151595151366081e+01 7.402504152618624289e+01 9.928878935752981638e-01 1.494048970027590606e+01 -4.490422054026692589e-01 -2.600824422403124281e+00
2.104158830231989796e+00 9.538233634699295749e-01 2.694111234008493483e+01 4.398921811991127839e+01 7.220871313661136881e-01 1.150217217463351815e+01 -3.453609419666491265e-01 2.376293396682275016e+00 1.180868300961073025e+01 6.292866333544198199e+01 7.480565536743576383e-01 1.470385844709963585e+01 3.812277296918920477e+00 -1.163638924237809125e+00 1.461336902241277613e+01 7.410065324080036930e+01 8.780948478851937633e-01 1.498531571438011589e+01 -5.889927792712117416e-01 -2.631130632843305950e+00
2.104171572701866388e+00 9.531582540679955917e-01 2.517340597085630094e+01 4.335799579242709711e+01 5.854871225505795529e-01 1.371087442479983132e+01 -7.686384000669455041e-02 1.588277784827444972e+00 1.180959724151830237e+01 6.299333395447523998e+01 6.817570990407351150e-01 1.482747722459598627e+01 5.842894614447391888e+00 -1.619164539013403958e+00 1.473470944022873752e+01 7.205449193691387677e+01 7.567431615220135965e-01 1.494336471144533007e+01 -4.551208444756849048e-01 -2.611560395473609297e+00
2.103834698159182448e+00 9.532730655004125753e-01 2.696377834813304375e+01 4.386544311335639179e+01 7.801515305057478145e-01 1.147418255306143742e+01 -7.651372457580599140e-02 2.205563626307944780e+00 1.180949931840673806e+01 6.292625489725676147e+01 8.570396648473439516e-01 1.487490506060667350e+01 3.150802711611929929e+00 -1.226860748666077416e+00 1.461532540060062324e+01 7.402475674713771525e+01 9.929132817391936872e-01 1.467114845690993441e+01 -2.262910151408479731e+00 -2.629196780204455575e+00
2.103742301815889615e+00 9.516259273858314049e-01 2.620338873473408015e+01 4.390061889966496267e+01 7.165759533749390675e-01 8.730926920736026275e+00 -3.446598446588286513e-01 -2.953834884062771060e+00 1.181647891776090553e+01 6.287135939635305704e+01 7.102876403744396994e-01 1.373428788091975328e+01 3.318893871364263504e+00 -6.295361342651674130e-01 1.461072523529396072e+01 7.406793870575280891e+01 8.247644906377955554e-01 1.458803588026787068e+01 -1.873066754468716066e+00 -3.030369402883037022e+00
2.102910787002639115e+00 9.514634304187618019e-01 2.690858629776801791e+01 4.390225901355500326e+01 7.080691709477107132e-01 1.017119862159495369e+01 -3.937116046964006522e-01 2.418341011004869756e+00 1.180997548373555617e+01 6.298976004410967278e+01 7.184098788617441222e-01 1.411197782467979245e+01 3.213271139756018968e+00 -2.766991470449175150e+00 1.461498175745904327e+01 7.403344427828835705e+01 8.697866502273752243e-01 1.498020000033078070e+01 -2.366632018653623604e+00 -2.999220858860840000e+00
2.103845000597985404e+00 9.532564969026832147e-01 2.690015251735755442e+01 4.394791403277214670e+01 7.221043652006182700e-01 1.022326479541480104e+01 -7.968676231063950843e-02 2.999028081458607886e+00 1.181077629127287842e+01 6.285990301351841936e+01 8.248591896061971962e-01 1.468777782968727941e+01 4.736796112695180305e+00 -1.425939238271458409e+00 1.461533943276918812e+01 7.410417608216008034e+01 9.404061890742219099e-01 1.491827424025330373e+01 -3.160897989035136302e-01 -2.653356835452422402e+00
2.117813219338219977e+00 9.576573923844490244e-01 2.668834780307910748e+01 4.395183434952132728e+01 9.505308779060086533e-01 8.655521765439386783e+00 -3.516034452441871294e-01 2.618764348980036960e+00 1.198156030049924325e+01 5.998093509356819908e+01 9.157059123286356295e-01 1.467955180312139696e+01 3.074027223090773031e+00 -2.736020450387222525e+00 1.461305128931938846e+01 7.704940279806668002e+01 9.998916675952853605e-01 1.496901213512937900e+01 -3.624048546648599434e-01 -3.046285772574489847e+00
2.103445028751607548e+00 9.525006274645113624e-01 2.666501116479749456e+01 4.390815947966364519e+01 7.423053277521673987e-01 1.174295954543652165e+01 -3.448033798138095407e-01 3.103707922789114448e+00 1.179569196684302668e+01 6.287515866617793137e+01 8.442804536034540508e-01 1.375730024905358917e+01 3.199735382548951623e+00 -2.921134230627175921e+00 1.461052380901917047e+01 7.409804060992757968e+01 9.481098232957676508e-01 1.498495754773162325e+01 -4.452162564427813995e-01 -3.057148615812705472e+00
2.104141262117972033e+00 9.532209432692130280e-01 2.694241540772742027e+01 4.392226724599576215e+01 7.407743435667744070e-01 1.033554110547336258e+01 3.383406374610084533e-02 2.197927812531499381e+00 1.199874886684493625e+01 6.299347833071364278e+01 7.490404447662254439e-01 1.484644795187408306e+01 3.256635105670251829e+00 -1.318095110429341466e-01 1.461358518189075006e+01 7.406974143050987891e+01 9.333003051874400047e-01 1.466275705237528904e+01 -7.174535761026816783e-01 -3.056335086566912551e+00
2.104160501595624400e+00 9.538461844490674357e-01 2.694125661947955663e+01 4.398586777921968860e+01 6.427930633885682310e-01 1.148952942918996811e+01 -3.463091791758873272e-01 3.005791170291904013e+00 1.180866631191787519e+01 6.299078888263083087e+01 7.491079966982348015e-01 1.470389545451944535e+01 3.936765723754323876e+00 -1.248872805658234331e+00 1.464124174681476376e+01 7.409986465265635047e+01 8.783151679128646805e-01 1.494280142059288075e+01 -1.909020846717219611e+00 -2.668665100514894029e+00
2.884206088936562828e+00 9.928283891728041377e-01 2.902902479384317047e+01 4.468663932343899603e+01 9.536827773908822525e-01 1.421623198586211778e+01 -2.073271647771031678e-01 2.129820295332613078e+00 1.584948054753427726e+01 7.687979509285506197e+01 9.890908795641298878e-01 1.498454968423851064e+01 3.885722059370049664e+00 4.047508765167963096e-01 2.024109981798875424e+01 7.706034408167371907e+01 9.984372014355261671e-01 1.495790481239158431e+01 4.875006911136408050e+00 -3.107742800758567014e+00
2.103778176003118006e+00 9.532730655004125753e-01 2.692852762144248402e+01 4.390865290667014165e+01 7.404632833109461298e-01 1.102143166015848053e+01 -6.389915326262035622e-02 2.626271127263457128e+00 1.182072234137374345e+01 6.287757740578332744e+01 7.352952243522256071e-01 1.470989877188018546e+01 3.201747975744954289e+00 -2.658413609293611146e-02 1.461496785704872536e+01 7.403668520571316947e+01 9.276397959152089534e-01 1.467232441327987758e+01 -7.462982493129460826e-01 -3.042149449028125563e+00
2.103831099929000192e+00 9.535421505688462807e-01 2.694224314943775767e+01 4.386762162692978251e+01 7.523983655356645261e-01 1.077340566714807757e+01 -3.454411933185854711e-01 1.814492788112434196e+00 1.180135118935892891e+01 6.298597939383968480e+01 8.026768280989240445e-01 1.467420389836286176e+01 3.131330038231560753e+00 -1.662082053724439179e+00 1.461426645135882829e+01 7.409820028573817297e+01 9.927579346081940592e-01 1.495700247778093583e+01 -4.496789922371940973e-01 -2.600792617337843726e+00
2.103796994058201086e+00 9.516881359653538430e-01 2.694125543802577027e+01 4.390025313634301085e+01 7.235948585332602212e-01 8.716180934690246573e+00 -3.451334896720801848e-01 -2.483498623642917735e+00 1.180932208517502602e+01 6.266436139412950013e+01 6.988610064200551086e-01 1.408922461897701695e+01 1.382638185917127061e+00 -1.614342979036726966e+00 1.461298806138913875e+01 7.400531380605796983e+01 8.325838638619208476e-01 1.497943558340585035e+01 -1.897884117636265522e+00 -2.619305171532960053e+00
2.103815949655240658e+00 9.517321356105952201e-01 2.692455473257325238e+01 4.395730121288969627e+01 7.217442768130826192e-01 7.781894664566375575e+00 -3.462587723077483193e-01 3.015460552012073414e+00 1.199050031135541339e+01 6.299141371679972679e+01 6.483007075127739105e-01 1.466752678425135770e+01 3.810968705211432273e+00 -1.576913187543838690e+00 1.461358633002395280e+01 7.400270022125678793e+01 7.901333790787439249e-01 1.494157184532442173e+01 -4.889826804602280808e-01 -2.652732031351511921e+00
2.102910838587669584e+00 9.514094006816242732e-01 2.694752043908653150e+01 4.390225901355500326e+01 7.080691709477107132e-01 8.785800186684284085e+00 -3.416558476700374269e-01 2.405369678723322746e+00 1.179927873594996512e+01 6.298532571209076991e+01 7.196927764702361063e-01 1.411197782467979245e+01 3.213271139756018968e+00 -1.986840969203022667e+00 1.461497949378286165e+01 7.403344427828835705e+01 8.697866502273752243e-01 1.455640268396342840e+01 -5.780153827975267333e-01 -2.582999477906384289e+00
2.103833231202550724e+00 9.538233634699295749e-01 2.694111234008493483e+01 4.398587424409647895e+01 7.192193101117031473e-01 1.148952942918996811e+01 -3.463108192376777028e-01 2.404812708895854190e+00 1.180866631191787519e+01 6.289467819107848356e+01 7.491079966982348015e-01 1.470461589568989424e+01 4.353857473034053349e+00 -1.248872805658234331e+00 1.461077878018858733e+01 7.410004125719073897e+01 9.522714922600865606e-01 1.494092069645831700e+01 -1.456951049302860568e+00 -2.668665100514894029e+00
2.103855203927071926e+00 9.577487025613676819e-01 2.694021958675769568e+01 4.128446231359399121e+01 9.607486339743870341e-01 1.171306360983972894e+01 -1.445167585812947575e-01 2.104841873650807216e+00 1.180928203859378023e+01 6.373129128863605075e+01 9.944396627023341928e-01 1.486762643245482352e+01 2.767226872653547165e+00 4.689418535067082505e-01 1.461467815912037516e+01 7.706293636051171347e+01 9.997880956481419723e-01 1.499656318929874743e+01 -6.801431675959076495e-01 -2.962475788465206872e+00
2.104166636357549969e+00 9.530989750428516816e-01 2.689716831131107710e+01 4.394817111774985818e+01 7.804064928416775127e-01 1.057972132722858838e+01 -5.155779183426714707e-02 2.970001663420731575e+00 1.198946404655954190e+01 6.265293999257256985e+01 7.784645353004431279e-01 1.380223007401321667e+01 1.989806093185344293e+00 -1.493688673617269647e+00 1.460554554034009911e+01 7.410068660606371793e+01 8.842260646122807044e-01 1.467273619071382740e+01 -3.897940526760261815e-01 -3.000504256807293046e+00
2.094601560378295702e+00 9.122662833446614217e-01 2.675046656968269687e+01 4.394027385164982746e+01 6.081891939018901905e-01 1.015736362274959781e+01 3.229116256523024697e-01 1.617588793909511713e+00 1.180484120848551299e+01 6.071955282948497512e+01 6.900109918912017415e-01 1.413461529852397369e+01 6.991772232935018483e-01 -1.566418676139743615e-01 1.473468935986850070e+01 7.697764240435888894e+01 7.680659323281525674e-01 1.499895012571455766e+01 -2.253674188707674553e+00 -3.056944183578908625e+00
2.103760590648585449e+00 9.531666252472718037e-01 2.694104141147010623e+01 4.395648265826456935e+01 6.219797665514691376e-01 1.121756366636195246e+01 -3.621249450604739351e-01 1.614965151817026490e+00 1.180629332508410201e+01 6.299134476612340450e+01 6.334098406116562829e-01 1.370308385895684467e+01 2.475676810837573072e+00 -1.459882225065480599e+00 1.461101129223792228e+01 7.401197905508007580e+01 8.222898284102425626e-01 1.499180995580061904e+01 -1.945723572062090456e+00 -2.641626262893704169e+00
2.116885960043574322e+00 9.533397001285106587e-01 2.690718171953554716e+01 4.392035021132510053e+01 9.664892920928387365e-01 8.946287838257035219e+00 -3.817681979003604287e-01 2.430796399558968535e+00 1.180904337515863922e+01 5.989716564047068914e+01 8.891025799634579840e-01 1.467715785261017203e+01 3.802231888352274325e+00 2.691753461375006040e-01 1.460435823301209091e+01 7.706775922220107589e+01 9.982397304126044979e-01 1.496901213512937900e+01 -2.970829120355625186e+00 -3.057263614565485899e+00
2.103808749549643586e+00 9.517005178582682579e-01 2.690858629776801791e+01 4.398731880742460021e+01 7.235088497588217926e-01 1.148255738640783186e+01 -3.452853262883388008e-01 2.468818483601701086e+00 1.180994465238553204e+01 6.298968541754174311e+01 7.190575420437361753e-01 1.472238066243568611e+01 4.343724714294059375e+00 -1.192278404485509924e+00 1.461497510021612101e+01 7.403306036471083473e+01 8.304522397049804994e-01 1.497996936926761080e+01 -1.459297566960659820e+00 -2.662920972470796954e+00
2.104160833562892741e+00 9.531614105240605594e-01 2.515964898498438629e+01 4.391558230256278250e+01 5.833431024565906009e-01 1.077978052323787139e+01 -2.650233957399766860e-01 2.124450770722730475e+00 1.181060044562779332e+01 6.292626904181333458e+01 6.757111922483656219e-01 1.459976750839512150e+01 2.618136879382710003e+00 -2.831683452358083386e+00 1.461337988414165068e+01 7.233161647180374132e+01 7.450430039330917520e-01 1.493256161391638592e+01 -1.851217710118246096e+00 -2.649915084382007624e+00
2.117813219338219977e+00 9.576915391323129745e-01 2.690485292504500237e+01 4.385189538936913323e+01 9.627724572187823515e-01 1.094707636104353732e+01 -3.867438814554852167e-01 2.493211753992798041e+00 1.198254515815338372e+01 5.988277380160636199e+01 9.982618814151037467e-01 1.477354981337233752e+01 3.073613633857885663e+00 2.996901721173698130e-01 1.461314780026279436e+01 7.706290975607527116e+01 9.998824499309061364e-01 1.496713774354533122e+01 -4.875246159069004381e-01 -3.053748693400332392e+00
2.095577254189701311e+00 9.105146517595400502e-01 2.699253035715142701e+01 4.392615561949300940e+01 6.055693081310453696e-01 9.054361336819248152e+00 -6.645661311688796924e-02 -3.088301867283560043e+00 1.180501291134147834e+01 6.032294958801320206e+01 6.186218978325191964e-01 1.467007762686029082e+01 1.849531453768216149e+00 -2.960796868401289750e+00 1.473210798327832727e+01 7.697677332741299949e+01 6.958264232815872807e-01 1.499065198283606648e+01 6.241037982442607657e-01 -3.051797694529605476e+00
2.103777881780715564e+00 9.536508324453906171e-01 2.695298105755566453e+01 4.390785425853363222e+01 7.292186942982920028e-01 1.028863146422633612e+01 -3.209047332186600321e-01 1.663153428097770004e+00 1.198548342890485330e+01 6.298073448879689806e+01 7.253857991825295448e-01 1.478925333668503228e+01 3.840233460925187359e+00 -1.742492023495071818e+00 1.460517880172369765e+01 7.410052790713177728e+01 9.255320551690513486e-01 1.466978227102051235e+01 -6.858931371952123879e-01 -2.671832688135160616e+00
2.103437140113024739e+00 9.105788480629859460e-01 2.694184670796408199e+01 4.334531626575301999e+01 6.055693081310453696e-01 9.054361336819248152e+00 -6.645661311688796924e-02 -3.022336770414031815e+00 1.180940351198393046e+01 6.028029341876413838e+01 4.976016395795044289e-01 1.467455869228955123e+01 9.151595927319070567e-01 -2.975034538093212610e+00 1.473124031163798620e+01 7.695000953978868097e+01 6.928427455741005270e-01 1.422182941523949040e+01 -3.722767278533729574e-01 -2.603102773797992153e+00
2.103831099929000192e+00 9.533753123705498433e-01 2.694098211148230604e+01 4.386762162692978251e+01 7.641631424403669826e-01 1.078998562190718324e+01 -3.454411933185854711e-01 2.000475270071571110e+00 1.180135118935892891e+01 6.298597939383968480e+01 8.494584361415280505e-01 1.466615240124347430e+01 3.131330038231560753e+00 -1.671987752002604966e+00 1.464210475198097505e+01 7.410266004507670345e+01 9.858633278540184230e-01 1.495700247778093583e+01 -4.514575215794229268e-01 -2.600677597813409569e+00
2.104166826700884840e+00 9.531666252472718037e-01 2.692475336907894246e+01 4.395746505846631180e+01 6.219797665514691376e-01 1.122532581044347566e+01 -3.454461307650237845e-01 1.577972454019581861e+00 1.199838476658741016e+01 6.299134476612340450e+01 6.380485101907186207e-01 1.370308385895684467e+01 2.485880164643696766e+00 -1.459882225065480599e+00 1.461069814548342904e+01 7.401490658530248368e+01 8.222733029671194238e-01 1.499180995580061904e+01 -1.945723572062090456e+00 -2.641626262893704169e+00
